o_id,a_id
23,31
316,11
3231,23
1526,61
1071,67
889,25
875,26
1534,1375
1820,250
40,379
1933,437
372,48
2215,134
127,782
662,15
58,259
3084,537
784,249
180,786
5040,18
2355,176
1279,147
304,30
200,95
917,36
850,9
128,155
384,53
6896,10
10,83
215,14
1234,50
427,6
2655,72
1328,2
318,508
636,367
87,161
57,118
7798,128
3401,446
5200,90
190,5
1972,1317
414,1433
5087,30
19,159
881,3
0,560
800,23
85,19
27,134
87,1038
1569,30
264,451
47,56
2030,191
5592,16
19,603
3,62
4273,148
2688,234
28,411
856,12
178,8
51,1834
6229,391
88,182
2291,373
406,24
466,271
1270,18
168,157
576,10
4491,59
122,2032
4677,5
248,26
1705,10
4012,18
1947,197
116,17
1070,7
21,2
1326,109
1245,99
436,527
203,1292
500,662
945,775
11,133
827,295
580,21
91,96
54,148
755,9
423,97
1072,35
23,1981
5252,494
560,279
2198,1
3422,480
15,190
6576,8
4986,131
598,29
3645,24
891,5
303,243
86,225
1617,27
400,434
56,436
42,139
425,1
3123,2246
65,58
28,170
1167,35
782,71
3264,236
240,0
44,912
2429,16
468,16
198,137
145,19
4991,69
27,19
13,28
919,24
188,6
301,289
1479,448
1541,69
490,362
734,9
40,21
19,740
757,168
3103,16
116,288
7866,13
4510,321
3130,1
6623,4
4541,1266
1957,1644
799,122
3000,4
6209,18
324,26
1,41
183,193
257,71
1993,396
125,82
3760,325
720,606
367,21
1098,1679
560,70
101,42
2924,16
158,306
845,44
497,134
7069,1365
56,131
2326,103
42,442
5,54
7181,32
2563,24
911,54
180,44
7656,1396
392,20
4482,653
4251,72
449,246
880,318
806,10
38,96
8019,88
248,696
635,36
1,830
273,49
1986,199
1882,20
139,648
28,317
1545,220
203,257
166,407
4431,22
373,226
2742,5
3791,10
50,7
396,31
73,254
1378,89
2532,1
4866,26
1,506
93,20
2091,2
26,95
1481,465
141,446
148,494
37,637
662,96
194,1404
3513,4
528,4
5863,161
429,387
2256,865
371,140
998,27
638,242
200,36
571,23
864,27
2878,1
5616,1061
186,123
133,528
1168,67
29,735
105,105
414,11
54,50
93,728
125,231
496,1437
81,1
67,50
295,98
498,106
1277,92
945,553
1703,1164
3104,82
2306,68
6857,71
227,150
86,79
822,1327
2303,175
56,14
19,130
402,6
5,443
1289,207
763,6
32,102
654,74
216,114
112,3
165,7
17,16
923,20
448,180
473,615
3197,300
5250,374
60,1
2058,27
3282,234
2542,11
2,134
4145,6
1203,122
140,56
433,2
36,121
128,1380
149,838
352,446
22,60
633,35
2977,1
619,16
476,23
3523,10
6347,22
49,67
432,85
736,131
261,574
1206,504
196,5
3418,30
27,1317
2901,117
2820,13
4746,47
128,11
5728,5
5836,539
962,257
2655,216
5024,163
406,768
9,250
66,108
3242,663
6652,472
711,301
921,923
7375,7
28,71
307,8
678,9
81,1063
226,72
1789,713
1593,38
853,29
4136,127
1962,149
198,162
516,67
41,101
4043,1234
4,383
4419,1028
737,685
739,491
1260,191
1426,233
893,1038
1,512
40,58
1132,16
2835,330
989,17
2,29
1344,0
41,545
1943,3
737,105
686,162
1043,735
31,43
1,204
2308,104
884,31
206,7
2370,289
7458,569
2056,16
641,13
2911,19
1586,241
461,220
1187,6
87,102
20,45
4,618
1,2083
3611,559
1689,121
294,279
1804,798
794,967
100,66
3186,683
842,971
28,1814
194,10
468,1321
1111,114
4242,151
18,239
703,1584
739,216
1057,35
2315,4
8,56
303,99
86,337
169,11
42,1819
5822,5
370,8
4016,551
3667,1653
198,25
2106,229
7169,8
1113,22
4498,1108
50,96
4151,35
47,317
7477,491
1,413
1142,10
3200,193
178,271
4856,6
58,329
480,43
28,1121
1540,162
694,426
1231,241
1789,1319
25,49
2802,177
4804,12
1,89
2511,1012
3454,1108
2529,285
2985,2
0,14
341,1398
27,1035
855,1
198,780
57,60
4,733
811,231
43,113
336,5
1385,14
4903,908
3673,231
4128,16
137,69
86,32
2748,5
247,23
51,312
203,85
7047,35
32,91
991,5
4,17
938,915
557,955
910,21
974,1180
1080,7
47,2
711,27
93,448
19,549
402,487
1679,8
3970,12
282,177
923,11
330,133
583,370
3001,140
1374,139
606,17
1275,1790
832,126
525,53
682,1188
22,17
61,501
107,347
7177,364
614,366
2727,1
528,148
3137,544
3948,1044
4191,558
1046,37
2147,105
1989,59
451,5
24,113
10,12
727,137
5663,12
1301,74
542,38
526,683
0,153
1420,991
32,298
161,394
1618,8
622,131
1007,335
3969,1218
15,64
626,81
6035,184
38,163
3659,1
121,1647
1442,325
86,191
531,30
5566,1798
40,515
517,31
169,161
692,11
2999,9
14,59
0,709
4226,282
2,498
1821,233
41,8
350,2
1346,139
7321,19
3752,42
27,45
3842,180
3648,75
13,210
5521,14
575,604
1018,155
377,17
785,10
6301,52
734,55
40,95
3,85
3292,1
192,138
28,544
97,3
761,100
2,54
401,1571
652,92
163,121
550,583
36,201
165,555
59,56
45,5
391,25
3000,78
1,231
28,996
2397,1503
3310,33
1001,113
30,133
2729,1810
3243,152
1469,1274
523,4
101,16
149,362
6592,796
370,66
3032,27
1495,168
1031,74
1628,6
2060,1749
101,2111
436,24
76,7
392,94
2031,40
3388,174
1519,260
27,378
156,30
1205,21
4744,1
165,216
702,49
2458,446
8,29
3124,519
928,94
5569,43
478,32
141,1968
51,14
3098,9
127,283
2397,556
715,23
309,1738
2173,5
198,50
145,454
454,72
205,846
1473,16
610,5
121,48
174,42
2799,23
107,5
144,9
808,32
40,458
395,152
2162,75
480,0
32,1325
1088,6
2,909
7930,1412
1085,359
1899,95
1936,227
428,6
68,45
128,202
1,124
665,21
826,0
0,35
2293,248
4383,1057
6369,25
5828,5
4779,8
7033,114
380,92
57,39
43,20
3549,686
158,359
1998,29
1304,9
6783,11
3574,3
2188,90
1700,687
86,5
3331,37
51,479
881,92
1674,81
32,48
4500,1171
1729,615
269,142
1228,13
1521,29
4841,904
6255,38
8,136
1004,60
222,1
7193,16
26,308
178,91
88,229
127,140
164,154
330,110
828,225
81,1324
634,48
2556,6
2,220
3457,164
714,91
36,35
22,10
633,105
1041,50
965,106
485,1424
2933,1174
1,269
183,61
6748,681
478,747
3188,936
395,21
736,221
7771,184
58,1884
129,18
3432,9
2385,1462
7432,914
2078,595
48,78
22,1718
873,118
2246,256
7067,6
1,1993
56,1292
93,611
24,22
6822,300
893,220
51,1043
185,5
81,436
464,60
1847,78
0,190
1766,26
643,1348
265,14
2274,298
133,15
2668,158
5272,258
126,1138
361,1766
38,132
241,8
137,213
17,383
531,5
418,1750
28,25
6997,1427
985,42
1266,109
2586,123
881,201
574,52
982,329
198,344
477,783
4,161
1039,123
3279,2
1318,6
1,1137
278,307
61,161
1184,38
84,6
70,49
3,120
7576,19
2803,27
1377,420
164,13
1506,0
4752,0
46,41
2,83
500,20
804,76
2788,163
271,1033
633,246
2218,16
257,48
4757,68
1748,81
3472,1996
81,869
3490,413
67,278
159,334
0,461
55,361
537,26
3162,5
152,56
3623,144
4006,280
124,332
292,764
1742,269
6426,9
949,190
107,823
695,430
1343,450
370,95
446,152
485,382
5993,26
125,967
660,54
646,1
499,1306
3769,358
579,62
7688,155
194,1703
32,410
7160,18
5187,141
592,66
541,23
5228,694
8,98
709,806
47,195
1617,97
23,427
2533,7
1669,52
2,354
94,4
3152,1034
1288,224
559,43
121,27
201,60
510,54
918,9
5796,189
76,783
1715,70
1279,15
4834,650
36,345
82,11
799,60
361,64
1781,122
1,23
628,2
5947,25
8,789
824,663
418,120
533,241
30,21
1268,65
643,1534
205,49
5323,1025
161,75
2,1137
57,10
2601,9
8,337
831,35
5,12
118,399
616,21
28,1955
3716,46
1100,511
821,234
911,104
0,900
168,1370
1185,95
392,46
32,21
1687,892
2899,59
4274,241
4,91
2459,1094
27,234
193,6
4631,303
493,1439
75,38
61,7
3108,28
2234,9
734,502
2732,504
2605,6
88,10
586,265
14,310
0,1472
58,1006
2533,140
3372,191
2,249
3524,2
2846,18
154,44
140,79
36,8
2313,201
6827,64
1,288
3,366
153,157
102,136
28,811
1829,5
88,1606
2545,33
224,6
1644,4
3566,78
1141,14
2,829
2996,31
1724,3
968,20
4177,2
4560,150
633,392
29,645
384,20
24,59
10,114
2506,1
660,136
4125,4
556,41
360,2
0,211
648,607
2904,3
9,139
138,865
532,49
3217,147
15,10
679,19
1087,150
38,153
3362,1507
545,43
240,180
6879,2046
800,54
71,1
5019,21
5708,7
41,54
654,0
1500,1242
3558,80
98,16
151,30
6700,1
635,379
5366,54
1004,76
6656,103
3,31
26,164
7829,19
3861,161
7296,38
2,76
170,790
500,49
486,68
73,33
20,536
59,242
135,185
942,187
642,15
102,7
4372,3
6319,94
722,112
2902,114
1492,380
67,317
196,95
604,76
129,130
34,1
276,198
2170,39
873,6
566,35
38,584
77,46
24,134
974,260
102,579
674,64
896,1702
660,19
4000,4
593,16
7133,58
3181,181
1988,33
159,681
3356,215
2588,329
9,48
1865,651
318,10
87,475
470,449
5941,39
2198,32
170,5
27,436
3763,5
38,20
8,71
672,190
6852,395
28,137
51,216
14,460
1213,450
2570,468
219,1822
957,4
2006,1
32,827
94,41
2438,63
149,1192
396,139
59,451
538,287
3,136
1098,375
909,212
201,7
1024,1241
1026,363
1833,9
770,45
680,179
652,9
27,572
850,142
135,50
709,217
1,10
183,294
485,10
547,3
72,97
487,620
404,32
3091,2
4210,18
30,62
583,2006
2036,196
76,424
664,148
417,4
4,556
7323,69
1334,0
640,60
589,119
1396,377
4822,215
100,4
19,22
2487,49
76,108
1812,9
32,10
341,112
131,494
1627,26
75,61
8,242
2315,78
252,627
400,268
2591,82
4492,123
992,581
293,160
23,27
2277,1
634,6
890,108
170,972
3226,945
714,1
7226,240
3581,59
1530,175
1631,7
1064,791
7385,529
476,99
3841,5
3126,9
1610,270
6310,2
409,46
969,38
127,778
7149,1
1026,254
452,27
823,52
25,239
304,18
638,237
850,5
903,13
172,25
1809,286
361,208
24,32
10,95
4432,4
314,297
81,98
67,19
2036,79
2307,100
205,129
5932,1
1618,91
1129,62
260,313
693,13
5281,2
241,70
3251,115
4527,66
8,289
190,9
5684,384
56,45
402,105
42,0
4568,0
51,370
14,106
1229,173
5522,14
3402,175
350,109
2975,6
246,2
986,637
165,56
377,66
2142,978
1,660
3691,13
5375,267
4199,14
367,1079
600,102
178,4
141,144
1492,933
3771,2
671,512
3372,79
2,105
1858,274
3768,1104
1113,473
73,4
133,1314
656,5
7170,1374
56,1189
462,1
72,219
1882,1045
978,35
4429,474
2858,25
860,3
0,263
537,32
4733,12
408,108
3708,466
6892,47
1680,105
3604,149
2857,976
38,557
437,16
1405,91
2317,86
6624,220
1317,1285
6907,539
1068,141
1031,27
3218,90
4865,613
67,156
157,2
512,63
717,202
703,11
1157,722
555,0
117,959
66,79
1101,53
859,438
6691,133
294,71
227,32
3562,378
425,5
1015,184
1024,855
51,255
1141,1078
81,1024
57,707
27,23
1076,26
1369,16
13,24
1147,391
1193,211
349,49
1914,222
791,207
3808,41
1886,152
2,1020
629,27
4059,152
41,514
652,102
585,93
571,158
555,885
827,8
6109,25
456,7
1,45
3,619
6136,24
4462,143
4916,1008
4078,113
337,38
641,110
0,402
6844,494
1120,2
6288,48
3664,3
963,20
232,42
15,331
2345,369
2128,655
220,539
8,667
3878,26
100,97
3080,35
289,150
1068,0
298,76
270,174
1252,244
590,503
76,73
5291,241
87,587
327,88
804,980
75,16
38,100
8,215
7749,203
778,551
303,0
1693,87
4773,33
118,1
65,395
833,29
28,313
909,352
88,84
72,1401
60,138
1042,58
212,61
7529,74
1706,85
2,271
781,55
359,15
1445,16
110,1011
121,238
619,155
1472,1
24,521
614,402
639,37
1047,2
0,1862
224,80
67,762
1088,64
675,72
894,92
163,188
864,31
1770,759
1415,380
186,7
495,243
135,66
1498,978
769,12
3046,1386
2227,2
4432,25
533,76
81,5
726,454
1060,418
855,38
87,152
2108,101
2035,37
5903,1512
6698,1089
8,262
5979,251
56,18
2386,165
51,281
14,143
4450,25
1035,467
136,57
4959,136
1104,62
57,537
50,370
165,3
458,31
763,582
576,35
1189,63
433,6
3851,30
338,125
248,3
2262,9
183,103
130,145
40,271
1525,24
432,73
328,10
367,363
4365,1980
1702,1773
429,372
6112,90
57,302
1325,115
43,271
1311,32
3590,453
3869,18
4557,290
204,282
6218,102
1255,839
10,47
2377,286
930,140
30,1886
72,380
206,1495
42,348
1513,13
466,684
397,1006
473,376
1010,49
1616,569
765,313
161,427
1233,15
147,104
170,75
59,1332
375,22
4963,11
861,1271
133,1594
38,194
8,433
4312,6
5,300
28,67
7292,867
7587,51
1607,552
2475,1414
487,2115
122,21
530,12
3782,74
4,379
27,10
2509,0
151,101
1783,9
1716,198
1702,49
842,127
150,22
1492,21
1093,486
2987,123
2,25
3819,398
25,424
2230,1591
126,0
163,22
5313,649
1,192
310,74
93,890
206,11
116,141
3841,258
909,590
58,2
722,29
81,163
23,704
0,439
537,208
78,240
101,49
138,13
848,2245
2472,2
1585,60
3214,36
100,78
190,200
33,19
1045,394
925,28
194,6
53,193
48,975
982,70
4825,10
2103,8
716,101
7166,241
1,981
3871,454
7108,74
169,15
7449,18
540,10
118,58
5278,1067
1086,5
6524,0
696,487
1659,35
3131,974
453,242
1,401
93,11
28,666
3315,10
58,341
187,59
150,173
558,30
6494,244
2263,744
5070,45
7386,34
2473,382
2664,7
131,528
3441,369
2214,7
3793,117
68,12
361,30
1,93
4342,1098
3343,17
6755,143
6243,1308
30,83
180,356
0,2
2270,24
4542,6
78,383
4364,1102
9,340
4115,48
18,410
2544,321
721,89
225,906
474,155
5115,46
167,140
764,72
3811,85
56,119
4937,1683
51,316
203,73
166,95
1111,131
136,30
265,382
652,1150
32,95
4673,42
991,1
4,29
179,17
472,5
5869,101
3535,0
2546,282
8,167
47,14
1306,725
7834,251
222,224
743,390
155,185
6547,84
145,284
2,191
3201,111
2498,234
154,98
1189,26
4373,5
1749,50
22,21
1041,19
672,602
2541,89
1,366
847,43
5064,19
547,295
713,51
1815,24
4999,119
3956,1784
962,882
196,46
78,14
371,0
2017,53
34,176
2,1350
2846,1155
495,99
43,290
940,44
209,62
7030,115
437,38
24,117
206,797
635,701
10,8
916,52
856,813
1100,752
512,73
399,15
1766,5
41,1243
2505,22
507,12
1300,1
622,135
186,555
66,5
5816,862
1034,36
248,1019
697,270
1158,141
19,246
365,136
28,120
6025,71
3241,269
360,536
14,63
164,616
1298,147
32,234
4392,18
198,187
2,462
41,12
2055,2
3254,436
27,33
601,68
511,17
22,868
84,37
70,16
1050,562
734,59
1,575
40,67
3,89
2243,0
192,142
201,80
173,170
46,72
4279,82
2038,13
22,416
4956,229
45,1
135,131
121,491
1,251
547,80
3555,305
1070,92
5157,853
1201,44
101,28
2078,825
138,22
161,223
2982,211
253,433
1007,24
20,22
313,4
5966,4
5528,90
54,317
474,49
6836,563
4455,1111
137,423
854,276
194,35
360,199
76,3
422,19
392,66
2249,53
2001,1
1256,200
6145,211
195,548
2728,165
1138,20
179,427
2564,587
8,1
568,57
4160,203
644,118
1845,82
28,243
2358,2
127,263
715,11
943,11
583,16
2,325
131,123
758,30
149,1262
1129,666
1341,21
573,139
1,436
19,831
72,1023
187,30
480,4
1570,1295
1222,26
528,50
2542,266
7628,0
2062,237
3632,59
659,793
1980,1
746,5
10,238
58,242
2759,90
0,39
590,76
2549,106
2862,1909
87,210
3554,465
57,43
774,6
43,8
2297,114
29,85
7219,78
105,471
179,1656
158,363
271,8
446,38
56,92
5,109
388,123
247,14
1024,11
4517,26
51,291
473,117
4731,450
0,611
521,7
3455,102
696,27
327,7
27,203
910,2
1228,9
880,359
1,1272
1110,45
8,140
1152,1913
725,1
3772,10
1887,303
4559,70
222,5
577,10
886,60
1038,169
74,4
23,93
1028,22
5072,1178
2,216
740,1140
945,264
329,35
1431,40
22,14
861,5
5094,5
1725,117
263,22
2090,254
129,22
638,43
198,1236
4523,123
7519,35
495,78
2901,71
1576,505
105,0
1207,5
3,779
7675,990
4229,54
1605,3
2849,566
53,2
309,168
726,299
1685,12
57,176
133,11
375,40
5025,650
2815,42
2785,3
402,175
293,87
6434,59
867,14
5685,193
145,96
94,157
41,23
705,40
246,72
1205,875
820,271
3572,4
880,18
400,1638
84,2
107,163
1783,67
3306,123
847,359
960,9
282,45
74,139
37,261
4752,4
4249,14
576,72
2560,1
804,72
126,206
2057,9
1454,6
1772,5
135,158
257,52
2167,83
803,1
150,424
2,2060
1305,112
2,659
1586,35
355,535
2403,327
1244,18
2179,54
370,91
1096,9
1405,1
674,99
169,633
1988,0
7564,251
76,24
855,774
8,102
4028,70
506,47
222,419
2423,726
155,102
526,155
840,958
5688,119
2291,64
3748,212
597,14
482,135
122,110
92,586
2,382
2092,6
50,82
1763,186
633,971
121,31
1516,122
681,477
3073,7
335,4
1421,9
2570,11
277,379
25,67
2906,18
1480,697
1438,1179
7300,335
96,56
331,899
82,7
135,19
45,145
5735,5
1477,20
1027,221
1036,21
547,32
840,54
3384,23
2351,18
1079,6
3741,37
0,92
1918,3
3254,1035
232,100
4836,39
949,15
589,24
8,341
2739,155
100,59
1848,687
711,517
1580,158
365,73
19,55
418,1592
42,124
5,8
3345,15
925,423
1024,32
1688,199
473,24
7261,5
4,71
27,238
2154,10
3240,1
8,145
47,80
259,32
819,24
88,14
127,151
738,88
187,706
973,991
83,277
1655,92
539,6
4022,1797
2438,149
154,40
7828,197
3021,52
329,6
255,128
7281,1380
7920,969
499,483
102,140
1658,53
701,520
81,903
263,45
92,1
3196,74
2530,437
3897,25
125,169
879,0
1234,17
81,67
1102,40
0,215
874,1383
87,322
2401,19
313,257
80,20
426,32
1712,10
1,1452
38,157
241,103
547,1513
3516,116
3887,103
2734,41
95,981
810,93
1437,16
5310,1
51,339
3635,103
141,2194
3955,1046
982,294
87,646
3118,2
94,166
1934,330
48,1354
283,21
654,4
151,26
2442,26
248,385
100,738
1043,212
3,3
4529,7
881,1644
23,205
980,144
1669,298
2,72
7538,197
1175,38
2751,0
128,1314
2541,4
1,177
220,35
183,169
4875,3
2167,78
1188,2
215,376
141,629
1529,260
2939,14
2261,118
7732,258
3665,32
67,289
1713,822
537,1
447,426
1733,76
2935,280
1917,784
2776,191
356,103
2107,431
660,31
1324,6
208,54
5045,292
855,893
87,471
237,70
94,465
170,1
66,174
1447,46
1087,7
8,75
2278,65
725,450
654,2226
1684,43
2557,150
56,343
8,2022
1527,77
6861,383
65,31
856,318
487,2016
164,453
293,39
3340,44
5596,713
2955,22
136,382
4189,183
2173,87
2,411
131,37
984,17
336,1216
5915,101
1516,23
1,578
349,18
3,140
653,122
5227,90
58,644
941,191
4994,369
7121,1007
72,2116
3395,64
1344,78
4,1905
562,135
230,25
1454,118
82,32
45,172
1636,1096
324,101
1834,752
453,391
1,14
146,1073
2610,922
884,93
116,199
2190,14
1428,900
496,1029
2095,151
1386,10
941,259
452,336
0,113
3467,1111
2526,241
76,420
2029,905
3015,1675
1060,350
87,36
3798,2
43,194
82,612
232,9
179,1538
6416,1959
100,0
190,134
4153,880
342,77
19,26
65,808
1063,220
90,397
240,274
422,68
62,47
88,2130
85,150
18,49
1692,547
477,588
2168,24
131,466
716,175
2073,11
22,536
2663,154
3046,102
421,5
1057,237
8,246
47,191
5755,32
6651,472
23,23
321,1391
194,1175
606,100
1157,380
562,502
36,17
329,105
225,72
1682,92
504,1
2803,280
476,1730
699,401
662,7
941,52
1178,33
2569,82
1899,6
850,1
125,132
93,1178
2759,1
67,23
360,43
4043,149
3171,46
133,49
375,98
1392,860
693,9
75,366
483,5
63,257
1873,60
455,91
222,354
773,114
118,307
28,47
321,83
344,492
2895,5
5162,37
763,59
41,477
5233,248
48,1455
1039,9
1279,948
262,1307
283,8
27,158
165,36
5901,496
1797,110
3728,21
3,38
259,176
1137,133
74,113
5342,215
23,168
1017,7
1374,69
2,101
258,27
1943,1868
965,1
116,25
393,514
992,16
3006,10
314,4
187,254
150,486
2579,52
129,185
4733,8
1549,99
832,1219
6,112
963,175
3613,93
1966,1619
77,5
356,76
1045,38
4162,4
0,839
1275,548
4318,274
555,4
1348,335
1461,104
41,2155
972,107
8,80
928,1
38,1672
56,444
3308,262
759,2
28,162
2127,304
293,2
800,186
689,1065
468,24
108,7
2,436
41,74
13,20
6012,505
573,60
133,2015
852,245
107,86
144,220
40,29
1089,6
2536,80
4819,18
634,284
83,14
44,2103
689,146
27,599
126,35
456,11
737,142
1064,497
2322,8
324,2
1,33
3,623
125,106
404,9
242,1522
1093,27
337,26
0,406
1639,0
7268,1010
87,3
5724,1
2,1155
3415,1581
1689,94
769,375
3599,99
3855,149
3214,7
8,671
1977,475
1426,563
4123,383
56,139
19,1
2474,1014
5,62
8009,431
858,0
5091,10
473,38
240,503
696,74
260,19
3800,3
3496,1584
635,60
621,1
1407,1510
4891,1
169,104
3640,539
118,5
155,13
51,76
6561,43
758,68
652,337
871,351
359,11
3325,188
225,35
278,23
22,185
2799,85
1,498
1142,105
130,22
1797,1341
254,1
992,250
3490,181
83,155
4339,2
1088,68
1526,490
25,22
73,290
186,3
711,1291
1329,72
492,678
497,2068
7603,75
2934,2
2457,446
973,2
60,913
3646,87
3798,114
260,322
80,78
43,82
52,172
2481,226
56,22
28,1988
3810,25
71,55
3692,85
1715,1010
901,1802
3696,239
1110,107
1493,81
356,702
1004,2
1,643
1919,592
1853,4
126,153
4216,117
1,335
8,1085
116,6
63,537
1241,469
28,844
7518,1018
2,2175
28,1239
2565,20
0,304
461,95
2003,39
647,7
128,3
38,570
238,77
30,313
74,841
0,892
399,108
5001,76
7266,38
1418,4
800,723
3646,194
848,47
66,100
29,144
2479,1551
52,55
3,1281
891,112
169,134
26,569
118,163
14,30
1939,22
636,923
3515,8
198,154
680,677
7759,90
1256,1912
961,140
126,584
435,357
1251,63
1696,144
1622,18
3,182
8,1388
5204,29
1160,348
1199,37
1492,17
1607,104
415,82
2,21
1344,24
4728,44
135,224
2926,499
1,196
3,626
7686,361
2056,24
0,395
1999,6
2807,218
447,1
177,741
6017,90
186,285
820,988
7076,1
40,1301
194,2
180,81
2383,22
1641,11
41,286
6454,38
133,310
8,32
7297,425
517,481
478,7
155,32
402,1743
37,12
2029,71
249,174
6837,178
1911,39
410,1
728,60
140,154
188,142
7581,164
5790,856
70,238
128,609
93,7
1089,438
40,429
3,291
72,798
1222,5
466,10
7681,824
1155,76
115,785
3010,11
2,1487
200,49
135,85
68,8
414,20
220,323
72,474
1285,840
5045,0
6370,1554
139,1416
1409,100
0,6
203,513
484,62
1943,1269
716,336
1,1565
61,645
8,367
190,123
100,253
584,674
86,56
402,27
26,863
307,170
2231,38
136,2
1494,13
62,128
7720,53
18,90
2,1655
6095,1102
2410,982
47,10
6571,0
3831,1407
7619,92
468,275
330,1568
1321,5
643,17
2,187
50,143
1318,874
861,102
3177,13
183,30
2550,813
282,381
12,166
5813,963
314,74
3566,8
371,4
4652,36
4509,5
495,111
375,965
2246,359
603,366
128,56
10,52
5382,109
5700,248
319,2
3080,486
5808,9
360,64
1102,102
0,145
2127,774
717,60
1305,256
498,242
3630,680
604,1350
57,209
66,1
1763,658
1894,300
160,53
56,390
517,7
2653,109
14,3
0,733
5229,21
6955,996
355,259
5388,524
41,112
1138,289
269,32
2804,397
1318,37
4361,878
785,2
1,563
3,93
653,11
3188,90
865,173
173,166
680,6
1088,131
2,14
989,4
6542,40
5175,1732
1235,197
1108,61
723,25
1758,19
361,440
3101,1008
2527,11
1741,1456
2009,1460
286,27
32,1110
604,50
11,224
20,18
769,2208
1754,1299
536,48
4266,0
2898,1588
81,262
450,85
76,63
9,114
122,973
36,1097
131,419
449,4
1560,4
527,1
38,86
8,5
891,992
3776,101
51,22
30,773
2584,1687
943,23
198,42
364,198
41,253
410,42
1279,660
126,472
98,361
47,288
75,1335
515,18
130,44
757,75
116,325
1421,42
12,8
1354,31
969,123
201,193
865,58
196,332
1263,1042
4362,189
3595,133
22,307
128,194
1202,268
6342,2
0,1744
902,429
1861,32
360,506
1653,142
694,3
23,1233
461,164
2327,155
43,12
119,313
1477,585
1034,134
190,92
2557,429
33,135
416,9
7816,1595
19,84
2951,439
699,694
616,120
51,295
180,193
881,84
7289,244
302,596
4,38
1182,323
27,207
640,550
22,966
8,176
236,78
201,1429
259,1
74,0
957,475
853,282
2542,89
2,212
41,874
117,31
373,133
36,43
329,39
22,2
6419,230
121,325
12,131
23,541
390,256
286,177
0,330
5729,32
408,223
686,417
105,4
158,30
2142,185
128,93
6769,466
24,30
3380,23
1419,49
688,5
2649,11
1368,679
1605,15
556,4
1513,63
0,182
599,23
32,263
2198,72
440,44
518,475
5159,86
6620,25
3807,31
66,58
1779,82
972,58
241,0
4882,17
121,1626
2046,476
531,13
824,1
1926,12
1322,768
19,225
132,64
653,546
141,1806
1266,101
1102,455
1402,421
1238,7
482,12
2519,219
638,1191
4075,10
41,27
131,153
138,1255
1636,13
43,1070
84,14
1018,140
1170,1
40,108
3,96
6183,7
4558,4
1321,149
3743,46
2,43
7605,1
115,974
1457,469
1957,0
7457,10
29,1459
121,466
7901,736
220,2
257,8
462,67
803,5
1504,246
3665,1
2602,53
4890,606
23,1083
115,10
2113,0
461,10
1014,862
